"flight_id","origin_airport_id","destination_airport_id","airline_id","passengers","freight","mail","distance","ramp_to_ramp","air_time","seats","payload","aircraft_group","aircraft_type","aircraft_config","class"
1316,12266,11292,19977,207,0,707,862,137,110,214,82502,6,626,1,"F"
1317,12266,11292,19977,1586,2188,1588,862,1870,1499,1664,440142,6,698,1,"F"
1318,12266,11292,19977,6022,314830,13993,862,4260,3393,6570,2421885,8,887,1,"F"
1319,12266,11292,19977,8865,10033,9054,862,7927,6507,9654,2361377,6,634,1,"F"
1320,12266,11292,19977,10280,4503,4994,862,9714,7957,10896,2564434,6,614,1,"F"
1321,12266,11292,19977,18031,19354,15182,862,18290,15176,19350,4454689,6,694,1,"F"
1322,12266,11292,20304,0,0,0,862,160,122,50,13500,6,629,1,"F"
1323,12266,11292,20366,47,0,0,862,170,136,50,10000,6,675,1,"F"
1324,12266,11292,20416,127,0,0,862,159,142,145,29000,6,698,1,"F"
1325,12266,11292,20416,4792,0,0,862,4161,3463,5040,1013600,6,694,1,"F"
1326,12266,11292,20436,171,0,0,862,152,125,180,36000,6,694,1,"F"
1327,12266,11292,20436,12625,0,0,862,8465,6953,13570,2714000,6,699,1,"F"
1328,12266,12012,20366,49,0,0,886,149,127,50,10000,6,675,1,"F"
1329,12266,13502,20366,1096,0,0,927,3682,3167,1150,230000,6,675,1,"F"
1330,12278,11292,19977,149,20,0,420,177,136,332,78004,6,614,1,"F"
1331,12278,11292,19977,2917,229,0,420,1979,1536,3600,768301,6,694,1,"F"
1332,12278,11292,19977,3015,639,0,420,2820,2096,3840,979905,6,698,1,"F"
1333,12278,11292,20237,158,0,0,420,322,264,200,44472,6,675,1,"F"
1334,12278,11292,20304,384,0,0,420,501,389,456,91200,6,673,1,"F"
1335,12278,11292,20304,873,0,0,420,1572,1199,1260,334840,6,631,1,"F"
1336,12278,11292,20304,1101,0,0,420,2903,2205,1550,415000,6,629,1,"F"
1337,12278,11292,20452,52,0,0,420,90,68,70,19092,6,677,1,"F"
1338,12278,11292,20500,1157,0,0,420,1896,1491,1610,405030,6,631,1,"F"
1339,12280,11292,20304,3407,0,0,458,8273,6001,4450,1191000,6,629,1,"F"
1340,12339,11292,19393,395,1105,0,977,513,463,423,96600,6,619,1,"F"
1341,12339,11292,19393,1501,2897,0,977,1363,1227,1575,390600,6,614,1,"F"
1342,12339,11292,19393,13816,45989,0,977,15780,14127,14586,3529200,6,612,1,"F"
1343,12339,11292,19977,755,34,7586,977,962,854,768,196685,6,698,1,"F"
1344,12339,11292,19977,954,0,2309,977,926,822,984,220146,6,614,1,"F"
1345,12339,11292,19977,1259,395,10049,977,1371,1228,1350,306134,6,694,1,"F"
1346,12339,11292,19977,5095,345,39216,977,4779,4153,5370,1256246,6,634,1,"F"
1347,12339,11292,20107,0,13780,0,977,147,129,0,136966,7,730,2,"G"
1348,12339,11292,20107,0,3056879,0,977,5298,4601,0,4308926,6,626,2,"G"
1349,12339,11292,20436,150,0,0,977,163,145,150,30000,6,698,1,"F"
1350,12339,11292,20436,517,0,0,977,527,420,690,138000,6,699,1,"F"
1351,12339,11292,20436,4463,0,0,977,4297,3573,4680,942000,6,694,1,"F"
1352,12339,11292,20452,2209,0,0,977,5324,4588,2309,630036,6,677,1,"F"
1353,12339,11292,20500,328,0,0,977,741,657,350,88050,6,631,1,"F"
1354,12389,11292,20237,2374,0,0,576,6493,5029,2950,655962,6,675,1,"F"
1355,12389,11292,20304,857,0,0,576,2930,2272,1300,351000,6,629,1,"F"
1356,12389,11292,20354,121,0,0,576,298,260,150,34308,6,675,1,"F"
1357,12441,11292,19977,2327,219,0,406,2021,1444,3072,654428,6,698,1,"F"
1358,12441,11292,19977,5042,83,0,406,3442,2561,6450,1394121,6,694,1,"F"
1359,12441,11292,20304,34,0,0,406,89,57,70,18740,6,631,1,"F"
1360,12441,11292,20500,2522,0,0,406,4283,2945,3430,862890,6,631,1,"F"
1361,12451,11292,19393,915,0,0,1447,1249,1138,1050,260400,6,614,1,"F"
1362,12451,11292,19393,3283,996,0,1447,5175,4728,3432,830400,6,612,1,"F"
1363,12478,11292,19790,4346,7666,3989,1626,9777,7978,4619,1205610,6,698,1,"F"
1364,12478,11292,19790,7342,16456,19662,1626,13164,10873,7679,1956860,6,614,1,"F"
1365,12478,11292,20409,1770,0,0,1626,3498,3020,1950,486200,6,694,1,"F"
1366,12478,11292,20409,5414,0,0,1626,8730,7221,6400,1388800,6,699,1,"F"
1367,12519,11292,20304,1002,0,0,573,3148,2541,1500,398000,6,629,1,"F"
1368,12544,11503,20354,0,0,0,1464,206,196,50,12659,6,675,1,"L"
1369,12758,11292,19977,3052,5865,0,3329,9492,9038,4056,1158310,6,622,1,"F"
1370,12888,11292,20304,53,0,0,113,74,51,76,15200,6,673,1,"F"
1371,12888,11292,20304,1249,0,0,113,2546,1430,2650,712000,6,629,1,"F"
1372,12889,11109,20368,0,0,0,604,96,72,215,95000,6,622,1,"L"
1373,12889,11109,20368,1272,0,0,604,942,738,1494,360000,6,655,1,"F"
1374,12889,11109,20436,3157,0,0,604,2737,2050,3750,750000,6,698,1,"F"
1375,12889,11292,19393,1048,208,0,628,843,689,1144,257600,6,619,1,"F"
1376,12889,11292,19393,6430,3863,0,628,4203,3363,7175,1779400,6,614,1,"F"
1377,12889,11292,19393,28061,36027,0,628,22073,17909,30888,7473600,6,612,1,"F"
1378,12889,11292,19977,166,0,698,628,214,175,256,58924,6,698,1,"F"
1379,12889,11292,19977,2187,615,6609,628,1647,1320,2400,545897,6,694,1,"F"
1380,12889,11292,19977,8272,388,7861,628,6236,4893,9604,2172192,6,614,1,"F"
1381,12889,11292,19977,9127,655,16729,628,6043,4752,10203,2304809,6,634,1,"F"
1382,12889,11292,20416,9627,0,0,628,6427,4960,10800,2184000,6,694,1,"F"
1383,12889,11292,20436,3674,0,0,628,2894,2159,3900,780000,6,698,1,"F"
1384,12889,11292,20436,6328,0,0,628,3416,2507,6900,1380000,6,699,1,"F"
1385,12889,11292,20436,9769,0,0,628,6533,5034,10800,2202000,6,694,1,"F"
1386,12889,11921,20368,151,0,0,420,84,60,156,101000,6,698,1,"F"
1387,12889,11921,20368,858,0,0,420,552,408,1162,280000,6,655,1,"F"
1388,12892,10372,20304,2578,0,0,737,7001,5698,4052,1076555,6,631,1,"F"
1389,12892,11109,20304,1134,0,0,834,3914,3104,1350,364500,6,629,1,"F"
1390,12892,11109,20304,2034,0,0,834,4792,3752,2508,501600,6,673,1,"F"
1391,12892,11109,20436,1401,0,0,834,1429,1156,1650,330000,6,698,1,"F"
1392,12892,11292,19393,1499,9031,0,862,1537,1274,1573,354200,6,619,1,"F"
1393,12892,11292,19393,7583,40569,0,862,5994,5135,8225,2039800,6,614,1,"F"
1394,12892,11292,19393,23055,142094,0,862,22444,18811,24310,5882000,6,612,1,"F"
1395,12892,11292,19805,322,428,0,862,329,274,362,98300,6,699,1,"F"
1396,12892,11292,19805,4196,80,0,862,4003,3130,4480,1126200,6,614,1,"F"
1397,12892,11292,19805,9969,1832,584,862,12691,9784,11264,3191700,6,698,1,"F"
1398,12892,11292,19977,5580,9102,23238,862,5546,4438,6000,1428551,6,694,1,"F"
1399,12892,11292,19977,8408,7774,49046,862,7452,6043,8986,2281919,6,614,1,"F"
1400,12892,11292,19977,9571,111333,592,862,3836,3092,10556,2919836,6,627,1,"F"
1401,12892,11292,19977,13890,37088,71452,862,11074,9106,14666,3619205,6,634,1,"F"
1402,12892,11292,20304,0,0,0,862,139,113,70,18740,6,631,1,"F"
1403,12892,11292,20304,9952,0,0,862,19658,15907,10488,2097600,6,673,1,"F"
1404,12892,11292,20416,3987,0,0,862,4203,3312,4350,870000,6,698,1,"F"
1405,12892,11292,20416,4846,0,0,862,3919,3247,5220,1049800,6,694,1,"F"
1406,12892,11292,20436,9957,0,0,862,8505,6554,10620,2138400,6,694,1,"F"
1407,12892,11413,20304,160,0,0,640,420,344,280,74960,6,631,1,"F"
1408,12892,11921,20304,89,0,0,655,447,388,209,55220,6,631,1,"F"
1409,12892,11921,20368,1184,0,0,655,1032,804,1404,909000,6,698,1,"F"
1410,12892,11921,21167,169,0,0,655,452,358,304,79544,6,673,1,"F"
1411,12896,11292,20237,2259,0,0,456,4928,3870,2750,611490,6,675,1,"F"
1412,12896,11292,20304,90,0,0,456,263,211,150,40500,6,629,1,"F"
1413,12899,11292,20225,422,0,0,228,3700,2947,1440,364800,4,456,1,"F"
1414,12902,10325,20225,5,0,0,274,100,87,30,7600,4,456,1,"F"
1415,12902,11292,20225,153,0,0,280,1830,1524,630,159600,4,456,1,"F"
1416,12953,11292,19393,10491,31623,0,1620,20187,17692,11297,2733400,6,612,1,"F"
1417,12953,11292,19790,1492,4,0,1620,3306,2811,1716,447798,6,698,1,"F"
1418,12953,11292,19790,6261,1727,0,1620,12167,10397,7360,1788434,6,694,1,"F"
1419,12953,11292,19977,1854,0,0,1620,4016,3537,2048,491612,6,698,1,"F"
1420,12953,11292,19977,4905,248,0,1620,8453,7373,5100,1216233,6,694,1,"F"
1421,12953,11292,19977,10685,1025,0,1620,16624,14488,11635,2676111,6,634,1,"F"
1422,12953,11292,19977,12628,277,0,1620,20267,18071,13434,3092485,6,614,1,"F"
1423,12953,11292,20436,5148,0,0,1620,7391,6495,5400,1105200,6,694,1,"F"
1424,12954,11292,19393,380,0,0,854,389,342,429,96600,6,619,1,"F"
1425,12954,11292,19393,673,0,0,854,643,564,715,173000,6,612,1,"F"
1426,12954,11292,20409,146,0,0,854,124,107,150,37400,6,694,1,"F"
1427,12982,11292,19977,642,0,0,3414,1593,1526,676,183058,6,622,1,"F"
1428,12992,11292,20237,708,0,0,771,2198,1875,800,177888,6,675,1,"F"
1429,12992,11292,20304,62,0,0,771,129,110,76,15200,6,673,1,"F"
1430,12992,11292,20304,1379,0,0,771,2846,2376,1540,411040,6,631,1,"F"
1431,12992,11292,20304,2314,0,0,771,7491,6183,2600,702000,6,629,1,"F"
1432,13029,11292,20237,1542,0,0,423,3652,2725,1950,433602,6,675,1,"F"
1433,13029,11292,20304,1040,0,0,423,2482,1952,1400,378000,6,629,1,"F"
1434,13029,11292,20304,1215,0,0,423,1882,1482,1672,334400,6,673,1,"F"
1435,13158,11292,20304,1585,0,0,563,4034,3194,1850,499500,6,629,1,"F"
1436,13158,11292,20452,1269,0,0,563,2505,1967,1609,439116,6,677,1,"F"
1437,13198,11292,19393,1056,284,0,533,849,670,1144,257600,6,619,1,"F"
1438,13198,11292,19393,1838,88,0,533,1096,892,1925,477400,6,614,1,"F"
1439,13198,11292,19393,24267,26103,0,533,18044,14790,25740,6228000,6,612,1,"F"
1440,13198,11292,19977,107,0,954,533,101,80,166,43141,6,614,1,"F"
1441,13198,11292,19977,697,109,4105,533,497,399,895,237436,6,634,1,"F"
1442,13198,11292,19977,895,0,3916,533,729,577,1050,245606,6,694,1,"F"
1443,13198,11292,19977,2571,899,14408,533,2117,1720,2688,737222,6,698,1,"F"
1444,13198,11292,20107,0,114987,0,533,101,82,0,193214,7,740,2,"G"
1445,13198,11292,20237,143,0,0,533,313,258,150,33354,6,675,1,"F"
1446,13198,11292,20304,191,0,0,533,458,352,200,54000,6,629,1,"F"
1447,13198,11292,20304,335,0,0,533,513,404,350,93700,6,631,1,"F"
1448,13198,11292,20304,1652,0,0,533,2622,2011,1748,349600,6,673,1,"F"
1449,13198,11292,20436,5574,0,0,533,3548,2783,5940,1191600,6,694,1,"F"
1450,13198,11292,20452,1144,0,0,533,2038,1604,1330,362748,6,677,1,"F"
1451,13198,11292,20500,3687,0,0,533,6287,4895,4060,1021380,6,631,1,"F"
1452,13200,11292,21599,242,0,0,218,3819,3291,416,83200,4,479,1,"F"
1453,13204,11109,20436,4243,0,0,1520,6637,5973,4500,900000,6,698,1,"F"
1454,13204,11292,19393,6252,6723,0,1546,8330,7622,6475,1605800,6,614,1,"F"
1455,13204,11292,19393,11793,26897,0,1546,19567,17827,12298,2975600,6,612,1,"F"
1456,13204,11292,19805,154,0,54,1546,255,196,181,50200,6,699,1,"F"
1457,13204,11292,19977,166,85,404,1546,223,204,169,48843,6,622,1,"F"
1458,13204,11292,19977,2217,5,3446,1546,2883,2598,2327,555504,6,634,1,"F"
1459,13204,11292,19977,6692,6438,21421,1546,10626,9479,7050,1677356,6,694,1,"F"
1460,13204,11292,19977,7447,1648,6423,1546,11230,10051,8098,1975044,6,614,1,"F"
1461,13204,11292,20436,169,0,0,1546,214,192,180,36000,6,694,1,"F"
1462,13204,11292,20436,13187,0,0,1546,14070,12267,13800,2760000,6,699,1,"F"
1463,13232,11292,19393,15001,50091,0,895,16618,14549,16302,3944400,6,612,1,"F"
1464,13232,11292,19393,24270,62523,0,895,22252,19112,26250,6510000,6,614,1,"F"
1465,13244,11109,20107,0,824702,0,854,2906,2451,0,1387471,6,622,2,"G"
1466,13244,11292,20107,0,465747,0,872,875,716,0,820366,7,730,2,"G"
1467,13244,11292,20107,0,482374,0,872,2221,1889,0,1012365,6,622,2,"G"
1468,13244,11292,20107,0,932323,0,872,1438,1179,0,1253301,6,626,2,"G"
1469,13244,11292,20107,0,1382593,0,872,2295,1899,0,2753758,7,732,2,"G"
1470,13244,11292,20107,0,1402901,0,872,2805,2369,0,2010808,6,691,2,"G"
1471,13244,11292,20107,0,2861762,0,872,4790,3891,0,6340967,7,740,2,"G"
1472,13244,11292,20304,357,0,0,872,741,638,380,76000,6,673,1,"F"
1473,13244,11292,20304,392,0,0,872,891,716,420,112440,6,631,1,"F"
1474,13244,11292,20436,6482,0,0,872,4541,3779,6900,1380000,6,699,1,"F"
1475,13244,11292,20452,200,0,0,872,420,353,228,65409,6,673,1,"F"
1476,13244,11292,20452,985,0,0,872,2420,2037,1120,305472,6,677,1,"F"
1477,13244,11292,20500,1693,0,0,872,3899,3301,1820,457860,6,631,1,"F"
1478,13244,11921,20107,0,42190,0,1061,221,198,0,107931,6,691,2,"G"
1479,13244,11921,20107,0,660324,0,1061,2583,2318,0,1013557,6,622,2,"G"
1480,13264,11292,19977,755,0,0,964,824,713,900,218579,6,694,1,"F"
1481,13264,11292,19977,1985,87,0,964,2315,2013,2176,590285,6,698,1,"F"
1482,13264,11292,20304,16,0,0,964,141,122,70,18740,6,631,1,"F"
1483,13264,11292,20304,630,0,0,964,1408,1178,684,136800,6,673,1,"F"
1484,13264,11292,20304,1023,0,0,964,3596,2881,1150,310500,6,629,1,"F"
1485,13303,11292,19805,4330,250,5277,1709,7068,6225,5068,1405600,6,699,1,"F"
1486,13303,11292,19805,7971,7877,9307,1709,15395,13558,9600,2420500,6,614,1,"F"
1487,13303,11292,20436,4934,0,0,1709,7752,6635,5400,1087200,6,694,1,"F"
1488,13341,11292,19977,58,10064,0,541,86,79,179,40581,6,634,1,"L"
1489,13342,11292,19393,561,165,0,896,581,510,572,128800,6,619,1,"F"
1490,13342,11292,19393,5196,7280,0,896,4849,4203,5775,1432200,6,614,1,"F"
1491,13342,11292,19393,10537,10486,0,896,11383,9992,11297,2733400,6,612,1,"F"
1492,13342,11292,19977,817,122,0,896,899,771,900,208319,6,694,1,"F"
1493,13342,11292,19977,1158,10,0,896,1085,912,1253,286418,6,634,1,"F"
1494,13342,11292,19977,1873,90,0,896,1829,1542,1980,458261,6,614,1,"F"
1495,13342,11292,19977,3980,235,0,896,4981,4290,4352,1148023,6,698,1,"F"
1496,13342,11292,20436,577,0,0,896,611,527,720,145200,6,694,1,"F"
1497,13342,11292,20436,4263,0,0,896,5007,4061,4800,960000,6,698,1,"F"
1498,13367,11292,20237,1478,0,0,752,5210,4278,1850,411366,6,675,1,"F"
1499,13367,11292,20304,501,0,0,752,1758,1468,650,172000,6,629,1,"F"
1500,13367,11292,20500,166,0,0,752,419,353,210,52830,6,631,1,"F"
1501,13433,11292,20304,325,0,0,604,601,492,420,112440,6,631,1,"F"
1502,13433,11292,20304,1836,0,0,604,5968,4775,2700,729000,6,629,1,"F"
1503,13485,11292,19977,617,112,0,826,569,461,664,154028,6,614,1,"F"
1504,13485,11292,19977,1183,224,0,826,1267,1076,1350,314071,6,694,1,"F"
1505,13485,11292,19977,5284,446,0,826,6514,5438,5888,1631725,6,698,1,"F"
1506,13485,11292,20436,242,0,0,826,301,258,300,60000,6,698,1,"F"
1507,13485,11292,20436,2373,0,0,826,2240,1769,2700,543600,6,694,1,"F"
1508,13486,11109,20304,0,0,0,734,123,93,50,13500,6,629,1,"F"
1509,13486,11292,20237,2414,0,0,679,6721,5439,2800,622608,6,675,1,"F"
1510,13486,11292,20304,168,0,0,679,449,361,304,60800,6,673,1,"F"
1511,13486,11292,20304,1757,0,0,679,5615,4337,2300,617500,6,629,1,"F"
1512,13486,11292,20436,102,0,0,679,112,84,180,36000,6,694,1,"F"
1513,13486,11292,20436,1813,0,0,679,1900,1405,2400,480000,6,698,1,"F"
1514,13486,11292,20500,1643,0,0,679,3126,2576,1960,493080,6,631,1,"F"
1515,13487,11292,19393,543,1591,0,680,470,391,572,128800,6,619,1,"F"
1516,13487,11292,19393,1369,3031,0,680,1036,876,1575,390600,6,614,1,"F"
1517,13487,11292,19393,17356,44521,0,680,15405,12896,18876,4567200,6,612,1,"F"
1518,13487,11292,19790,106,53,0,680,131,103,110,29900,6,608,1,"F"
1519,13487,11292,19790,160,21,0,680,112,95,160,38879,6,694,1,"F"
1520,13487,11292,19790,160,28,0,680,142,101,199,49760,6,622,1,"F"
1521,13487,11292,19790,3556,3649,1757,680,2472,2069,3779,1030890,8,888,1,"F"
1522,13487,11292,19790,22892,27440,12718,680,18583,14719,24026,5806640,6,656,1,"F"
1523,13487,11292,19977,1577,37,6299,680,1413,1120,2112,470478,6,634,1,"F"
1524,13487,11292,19977,2855,102,1749,680,2679,2083,3150,711169,6,694,1,"F"
1525,13487,11292,19977,3668,167,2678,680,3109,2458,4138,921417,6,614,1,"F"
1526,13487,11292,19977,5065,482,8914,680,5276,4269,5632,1423502,6,698,1,"F"
1527,13487,11292,20304,293,0,0,680,548,414,304,60800,6,673,1,"F"
1528,13487,11292,20416,4690,0,0,680,3573,2833,5220,1038200,6,694,1,"F"
1529,13487,11292,20422,653,0,1785,680,581,474,810,213845,6,614,1,"F"
1530,13487,11292,20422,2982,816,7011,680,3177,2555,3303,886237,6,612,1,"F"
1531,13487,11292,20436,381,0,0,680,365,281,540,109200,6,694,1,"F"
1532,13487,11292,20436,7902,0,0,680,7435,5574,8550,1710000,6,698,1,"F"
1533,13487,11292,20452,198,0,0,680,370,277,210,57276,6,677,1,"F"
1534,13487,11292,20500,390,0,0,680,834,598,420,105660,6,631,1,"F"
1535,13495,11292,19393,175,345,0,1062,153,137,175,43400,6,614,1,"F"
1536,13495,11292,19393,427,0,0,1062,483,433,429,96600,6,619,1,"F"
1537,13495,11292,19393,7596,22565,0,1062,8756,7837,7865,1903000,6,612,1,"F"
1538,13495,11292,19977,1170,458,1102,1062,1283,1143,1200,284735,6,694,1,"F"
1539,13495,11292,19977,1663,259,1960,1062,1608,1403,1790,433068,6,634,1,"F"
1540,13495,11292,19977,2494,791,5323,1062,2527,2212,2656,638180,6,614,1,"F"
1541,13495,11292,19977,2673,738,845,1062,3810,3363,2816,706175,6,698,1,"F"
1542,13495,11292,20436,5291,0,0,1062,5112,4362,5400,1110000,6,694,1,"F"
1543,13495,11292,20452,197,0,0,1062,482,425,210,57276,6,677,1,"F"
1544,13502,10590,20422,93,0,0,436,207,183,162,43116,6,614,1,"L"
1545,13502,11292,20237,880,0,0,196,1574,943,1300,289068,6,675,1,"F"
1546,13502,11292,20304,140,0,0,196,195,113,150,40500,6,629,1,"F"
1547,13502,11292,20500,2931,0,0,196,3262,2063,3850,968550,6,631,1,"F"
1548,13502,11298,20378,1648,0,0,722,3165,2479,2015,525460,6,638,1,"F"
1549,13502,11298,20398,48,1,0,722,164,120,50,12350,6,675,1,"F"
1550,13502,12266,20366,916,0,0,927,3358,2861,1150,230000,6,675,1,"F"
1551,13502,12891,20378,66,0,0,593,128,99,79,20210,6,638,1,"F"
1552,13502,13930,20398,146,0,0,1081,473,401,193,50400,6,631,1,"F"
1553,13502,13930,20500,349,0,0,1081,994,809,420,105660,6,631,1,"F"
1554,13502,14107,20378,1099,0,0,419,2557,1902,2249,586090,6,638,1,"F"
1555,13796,11109,20402,27,0,0,954,150,120,173,42500,6,614,1,"L"
1556,13796,11292,19393,7861,17156,0,957,6822,5912,8750,2170000,6,614,1,"F"
1557,13796,11292,19393,11998,25628,0,957,12669,10840,13013,3148600,6,612,1,"F"
1558,13796,11292,20107,0,30465,0,957,133,115,0,193732,7,740,2,"G"
1559,13796,11292,20107,0,540673,0,957,1833,1503,0,821902,6,622,2,"G"
1560,13830,11292,19977,3450,1858,0,3302,9395,8906,4056,1156427,6,622,1,"F"
1561,13851,11292,19393,715,139,0,495,422,350,875,217000,6,614,1,"F"
1562,13851,11292,19393,1336,1541,0,495,912,737,1430,322000,6,619,1,"F"
1563,13851,11292,19393,8844,5058,0,495,6720,5525,10582,2560400,6,612,1,"F"
1564,13851,11292,19790,156,0,226,495,115,76,158,38170,6,656,1,"F"
1565,13851,11292,19977,471,64,0,495,276,219,498,125837,6,614,1,"F"
1566,13851,11292,19977,804,0,0,495,502,355,895,243490,6,634,1,"F"
1567,13851,11292,19977,2105,488,0,495,2106,1667,3450,748476,6,694,1,"F"
1568,13851,11292,19977,2706,703,0,495,2267,1768,2944,757346,6,698,1,"F"
1569,13851,11292,20304,464,0,0,495,757,579,560,149920,6,631,1,"F"
1570,13851,11292,20304,477,0,0,495,1065,854,550,148500,6,629,1,"F"
1571,13851,11292,20304,2797,0,0,495,4417,3436,3192,638400,6,673,1,"F"
1572,13851,11292,20452,137,0,0,495,196,149,140,38184,6,677,1,"F"
1573,13851,11292,20500,1519,0,0,495,2398,1888,1820,457860,6,631,1,"F"
1574,13871,11292,19393,311,397,0,472,263,212,429,96600,6,619,1,"F"
1575,13871,11292,19393,10802,2474,0,472,7622,6169,12012,2906400,6,612,1,"F"
1576,13871,11292,19977,2069,47,34416,472,1327,983,2312,576876,6,614,1,"F"
1577,13871,11292,19977,2331,27,37245,472,1374,1074,2673,668947,6,634,1,"F"
1578,13871,11292,19977,2966,171,20983,472,2148,1605,3300,764309,6,694,1,"F"
1579,13871,11292,19977,3938,1118,52500,472,3104,2419,4224,1105723,6,698,1,"F"
1580,13871,11292,20304,144,0,0,472,409,317,200,47000,6,629,1,"F"
1581,13871,11292,20304,1856,0,0,472,2646,1984,1976,395200,6,673,1,"F"
1582,13871,11292,20436,4940,0,0,472,3092,2257,5400,1092000,6,694,1,"F"
1583,13871,11292,20452,206,0,0,472,293,222,210,57276,6,677,1,"F"
1584,13871,11292,20500,1681,0,0,472,2465,1891,1820,457860,6,631,1,"F"
1585,13891,11292,19393,400,833,0,819,375,333,429,96600,6,619,1,"F"
1586,13891,11292,19393,4050,2376,0,819,2947,2521,4200,1041600,6,614,1,"F"
1587,13891,11292,19393,4319,4652,0,819,4053,3534,4719,1141800,6,612,1,"F"
1588,13891,11292,19917,0,70464,0,819,376,311,0,239265,6,622,2,"G"
1589,13891,11292,19917,0,1399292,0,819,2152,1816,0,1926720,6,691,2,"G"
1590,13891,11292,19977,656,54,0,819,626,528,750,175729,6,694,1,"F"
1591,13891,11292,19977,1618,255,0,819,1233,1031,1790,438317,6,634,1,"F"
1592,13891,11292,19977,2031,81,0,819,1779,1505,2324,582620,6,614,1,"F"
1593,13891,11292,19977,2463,179,0,819,2645,2249,2688,722018,6,698,1,"F"
1594,13891,11292,20304,147,0,0,819,403,335,150,40500,6,629,1,"F"
1595,13930,10372,20304,2878,0,0,1013,8273,7058,3500,931665,6,631,1,"F"
1596,13930,11109,19805,150,450,266,911,157,138,160,40400,6,614,1,"F"
1597,13930,11109,20304,2193,0,0,911,5148,4188,2356,471200,6,673,1,"F"
1598,13930,11109,20304,2455,0,0,911,9153,7256,2750,742500,6,629,1,"F"
1599,13930,11109,20366,142,0,0,911,464,392,150,30000,6,675,1,"F"
1600,13930,11109,20436,2392,0,0,911,3268,2636,3000,600000,6,698,1,"F"
1601,13930,11292,19805,9842,3553,7161,888,11295,9497,10500,2732600,6,655,1,"F"
1602,13930,11292,19805,13418,9661,5603,888,14146,11673,14720,3702300,6,614,1,"F"
1603,13930,11292,19977,346,1505,0,888,454,374,384,107620,6,698,1,"F"
1604,13930,11292,19977,5281,1549,21376,888,5603,4641,5700,1344205,6,694,1,"F"
1605,13930,11292,19977,9954,3784,37158,888,9564,7626,10740,2648637,6,634,1,"F"
1606,13930,11292,19977,33287,40711,118676,888,32847,27055,35808,8854271,6,614,1,"F"
1607,13930,11292,20304,0,0,0,888,200,134,76,15200,6,673,1,"F"
1608,13930,11292,20416,9995,0,0,888,9123,7349,10620,2124000,6,694,1,"F"
1609,13930,11292,20436,180,0,0,888,179,134,180,37200,6,694,1,"F"
1610,13930,11292,20436,9732,0,0,888,7721,5849,10350,2070000,6,699,1,"F"
1611,13930,11921,20304,96,0,0,1100,440,394,140,37480,6,631,1,"F"
1612,13930,13502,20398,211,0,0,1081,680,593,258,67200,6,631,1,"F"
1613,13930,13502,20500,332,0,0,1081,1074,902,420,105660,6,631,1,"F"
1614,13931,11292,19393,508,0,0,1553,672,630,525,130200,6,614,1,"F"
1615,13931,11292,19393,542,0,0,1553,936,853,572,138400,6,612,1,"F"
1616,13964,11292,20304,222,0,0,1040,911,790,456,91200,6,673,1,"F"
1617,14057,11292,19393,274,1579,0,991,294,245,286,64400,6,619,1,"F"
1618,14057,11292,19393,5689,7865,0,991,4898,4266,6125,1519000,6,614,1,"F"
1619,14057,11292,19393,10611,40512,0,991,11376,9848,11440,2768000,6,612,1,"F"
1620,14057,11292,19977,699,460,0,991,707,618,830,208982,6,614,1,"F"
1621,14057,11292,19977,2615,848,4261,991,3173,2747,3300,784666,6,694,1,"F"
1622,14057,11292,19977,7755,4512,10884,991,7262,6059,8759,2182461,6,634,1,"F"
1623,14057,11292,19977,7912,2863,18908,991,9333,8050,8448,2284539,6,698,1,"F"
1624,14057,11292,20304,76,0,0,991,148,131,76,15200,6,673,1,"F"
1625,14057,11292,20436,2433,0,0,991,2556,2114,2550,510000,6,698,1,"F"
1626,14057,11292,20436,4765,0,0,991,4228,3453,5040,1016400,6,694,1,"F"
1627,14057,11292,20436,6037,0,0,991,4553,3634,6900,1380000,6,699,1,"F"
1628,14100,11292,19393,4114,5114,0,1558,7565,6396,4290,1038000,6,612,1,"F"
1629,14100,11292,19393,5312,17855,0,1558,8048,6949,5600,1388800,6,614,1,"F"
1630,14100,11292,19805,56,0,0,1558,260,216,187,51700,6,699,1,"L"
1631,14100,11292,19805,267,0,0,1558,536,422,300,79000,6,694,1,"F"
1632,14100,11292,19805,5483,1686,227,1558,7604,6581,5797,1602700,6,699,1,"F"
1633,14100,11292,19805,8000,1876,171,1558,14806,12329,8960,2257900,6,614,1,"F"
1634,14100,11292,19977,761,121,7850,1558,1495,1270,900,204040,6,694,1,"F"
1635,14100,11292,19977,1054,327,9567,1558,1632,1460,1162,294120,6,614,1,"F"
1636,14100,11292,19977,2399,2057,9608,1558,4983,4388,2560,675319,6,698,1,"F"
1637,14100,11292,19977,3887,797,41239,1558,5553,4854,4117,999993,6,634,1,"F"
1638,14100,11292,20436,4107,0,0,1558,7504,6384,4500,900000,6,698,1,"F"
1639,14100,11292,20436,5089,0,0,1558,7638,6518,5400,1084800,6,694,1,"F"
1640,14107,10950,21599,64,0,0,328,820,718,72,14400,4,479,1,"F"
1641,14107,10950,21599,121,0,0,328,1345,1145,128,32000,4,458,1,"F"
1642,14107,11109,20436,4175,0,0,551,3001,2338,4500,900000,6,698,1,"F"
1643,14107,11292,19393,1517,1139,0,602,1066,900,1573,354200,6,619,1,"F"
